5, 0.000001, 0.000018, 0.000000
6, 0.000001, 0.000005, 0.000000
7, 0.000001, 0.000006, 0.000000
8, 0.000000, 0.000006, 0.000001
9, 0.000001, 0.000010, 0.000001
10, 0.000001, 0.000010, 0.000001
11, 0.000000, 0.000011, 0.000001
12, 0.000000, 0.000010, 0.000001
13, 0.000001, 0.000011, 0.000001
14, 0.000001, 0.000014, 0.000000
15, 0.000001, 0.000016, 0.000001
16, 0.000001, 0.000017, 0.000001
17, 0.000001, 0.000015, 0.000001
18, 0.000002, 0.000018, 0.000001
19, 0.000001, 0.000021, 0.000001
20, 0.000001, 0.000021, 0.000002
21, 0.000001, 0.000022, 0.000002
22, 0.000001, 0.000020, 0.000001
23, 0.000001, 0.000021, 0.000001
24, 0.000001, 0.000026, 0.000002
25, 0.000002, 0.000031, 0.000002
26, 0.000001, 0.000025, 0.000002
27, 0.000001, 0.000026, 0.000001
28, 0.000002, 0.000026, 0.000002
29, 0.000001, 0.000032, 0.000002
30, 0.000002, 0.000031, 0.000002
31, 0.000002, 0.000032, 0.000002
32, 0.000001, 0.000033, 0.000003
33, 0.000002, 0.000035, 0.000002
34, 0.000002, 0.000034, 0.000002
35, 0.000002, 0.000035, 0.000003
36, 0.000002, 0.000036, 0.000003
37, 0.000002, 0.000039, 0.000002
38, 0.000002, 0.000035, 0.000002
39, 0.000002, 0.000041, 0.000003
40, 0.000003, 0.000045, 0.000003
41, 0.000003, 0.000046, 0.000003
42, 0.000003, 0.000040, 0.000003
43, 0.000003, 0.000048, 0.000003
44, 0.000002, 0.000047, 0.000004
45, 0.000003, 0.000046, 0.000003
46, 0.000003, 0.000046, 0.000003
47, 0.000003, 0.000047, 0.000003
48, 0.000003, 0.000052, 0.000003
49, 0.000003, 0.000051, 0.000004
50, 0.000003, 0.000053, 0.000004
51, 0.000003, 0.000054, 0.000003
52, 0.000004, 0.000049, 0.000003
53, 0.000004, 0.000058, 0.000005
54, 0.000004, 0.000059, 0.000005
55, 0.000004, 0.000057, 0.000004
56, 0.000003, 0.000059, 0.000004
57, 0.000003, 0.000056, 0.000004
58, 0.000004, 0.000060, 0.000004
59, 0.000004, 0.000063, 0.000004
60, 0.000003, 0.000065, 0.000004
61, 0.000004, 0.000066, 0.000005
62, 0.000004, 0.000068, 0.000006
63, 0.000005, 0.000076, 0.000005
64, 0.000004, 0.000065, 0.000005
65, 0.000004, 0.000067, 0.000005
66, 0.000004, 0.000071, 0.000005
67, 0.000004, 0.000066, 0.000005
68, 0.000004, 0.000070, 0.000005
69, 0.000005, 0.000073, 0.000005
70, 0.000005, 0.000074, 0.000005
71, 0.000004, 0.000071, 0.000005
72, 0.000004, 0.000076, 0.000005
73, 0.000005, 0.000076, 0.000005
74, 0.000005, 0.000076, 0.000006
75, 0.000005, 0.000078, 0.000005
76, 0.000005, 0.000082, 0.000006
77, 0.000005, 0.000089, 0.000006
78, 0.000005, 0.000089, 0.000006
79, 0.000005, 0.000080, 0.000006
80, 0.000005, 0.000085, 0.000006
81, 0.000005, 0.000080, 0.000006
