1, 0.000031
2, 0.000004
3, 0.000004
4, 0.000006
5, 0.000008
6, 0.000004
7, 0.000004
8, 0.000004
9, 0.000004
10, 0.000002
11, 0.000003
12, 0.000003
13, 0.000002
14, 0.000003
15, 0.000003
16, 0.000002
17, 0.000003
18, 0.000002
19, 0.000003
20, 0.000003
21, 0.000003
22, 0.000003
23, 0.000003
24, 0.000003
25, 0.000004
26, 0.000003
27, 0.000004
28, 0.000003
29, 0.000003
30, 0.000004
31, 0.000003
32, 0.000003
33, 0.000004
34, 0.000004
35, 0.000005
36, 0.000005
37, 0.000005
38, 0.000007
39, 0.000006
40, 0.000007
41, 0.000006
42, 0.000005
43, 0.000005
44, 0.000006
45, 0.000006
46, 0.000006
47, 0.000006
48, 0.000006
49, 0.000006
50, 0.000007
51, 0.000006
52, 0.000007
53, 0.000007
54, 0.000008
55, 0.000008
56, 0.000008
57, 0.000008
58, 0.000008
59, 0.000007
60, 0.000008
61, 0.000008
62, 0.000008
63, 0.000009
64, 0.000008
65, 0.000009
66, 0.000009
67, 0.000009
68, 0.000010
69, 0.000009
70, 0.000010
71, 0.000010
72, 0.000010
73, 0.000011
74, 0.000010
75, 0.000011
76, 0.000011
77, 0.000012
78, 0.000012
79, 0.000012
80, 0.000012
81, 0.000013
82, 0.000013
83, 0.000013
84, 0.000013
85, 0.000014
86, 0.000013
87, 0.000014
88, 0.000014
89, 0.000014
90, 0.000015
91, 0.000015
92, 0.000015
93, 0.000016
94, 0.000016
95, 0.000030
96, 0.000016
97, 0.000016
98, 0.000017
99, 0.000017
100, 0.000018
101, 0.000018
102, 0.000017
103, 0.000018
104, 0.000019
105, 0.000018
106, 0.000018
107, 0.000019
108, 0.000019
109, 0.000019
110, 0.000020
111, 0.000020
112, 0.000020
113, 0.000021
114, 0.000021
115, 0.000022
116, 0.000023
117, 0.000023
118, 0.000024
119, 0.000024
120, 0.000024
121, 0.000023
122, 0.000024
123, 0.000024
124, 0.000025
125, 0.000025
126, 0.000026
127, 0.000026
128, 0.000026
129, 0.000026
130, 0.000027
131, 0.000027
132, 0.000028
133, 0.000028
134, 0.000029
135, 0.000029
136, 0.000029
137, 0.000030
138, 0.000031
139, 0.000031
140, 0.000031
141, 0.000031
142, 0.000031
143, 0.000032
144, 0.000032
145, 0.000033
146, 0.000033
147, 0.000034
148, 0.000036
149, 0.000038
150, 0.000035
151, 0.000036
152, 0.000036
153, 0.000036
154, 0.000036
155, 0.000037
156, 0.000048
157, 0.000038
158, 0.000038
159, 0.000039
160, 0.000039
161, 0.000039
162, 0.000039
163, 0.000041
164, 0.000041
165, 0.000041
166, 0.000042
167, 0.000043
168, 0.000043
169, 0.000043
170, 0.000043
171, 0.000044
172, 0.000044
173, 0.000046
174, 0.000046
175, 0.000045
176, 0.000047
177, 0.000048
178, 0.000048
179, 0.000048
180, 0.000048
181, 0.000049
182, 0.000049
183, 0.000050
184, 0.000051
185, 0.000051
186, 0.000051
187, 0.000051
188, 0.000053
189, 0.000052
190, 0.000055
191, 0.000055
192, 0.000055
193, 0.000055
194, 0.000056
195, 0.000057
196, 0.000056
197, 0.000058
198, 0.000059
199, 0.000059
200, 0.000059
201, 0.000065
202, 0.000066
203, 0.000066
204, 0.000067
205, 0.000067
206, 0.000068
207, 0.000068
208, 0.000074
209, 0.000069
210, 0.000068
211, 0.000065
212, 0.000066
213, 0.000065
214, 0.000067
215, 0.000067
216, 0.000068
217, 0.000069
218, 0.000069
219, 0.000070
220, 0.000071
221, 0.000076
222, 0.000076
223, 0.000085
224, 0.000076
225, 0.000078
226, 0.000079
227, 0.000080
228, 0.000082
229, 0.000082
230, 0.000082
231, 0.000083
232, 0.000080
233, 0.000081
234, 0.000084
235, 0.000085
236, 0.000087
237, 0.000087
238, 0.000088
239, 0.000090
240, 0.000088
241, 0.000088
242, 0.000091
243, 0.000089
244, 0.000094
245, 0.000092
246, 0.000093
247, 0.000093
248, 0.000094
249, 0.000094
250, 0.000095
251, 0.000096
252, 0.000096
253, 0.000098
254, 0.000099
255, 0.000098
256, 0.000095
257, 0.000096
258, 0.000098
259, 0.000101
260, 0.000102
261, 0.000103
262, 0.000103
263, 0.000103
264, 0.000114
265, 0.000101
266, 0.000103
267, 0.000108
268, 0.000108
269, 0.000109
270, 0.000109
271, 0.000109
272, 0.000110
273, 0.000111
274, 0.000111
275, 0.000113
276, 0.000115
277, 0.000115
278, 0.000115
279, 0.000116
280, 0.000115
281, 0.000117
282, 0.000118
283, 0.000118
284, 0.000120
285, 0.000122
286, 0.000121
287, 0.000122
288, 0.000122
289, 0.000124
290, 0.000124
291, 0.000125
292, 0.000127
293, 0.000127
294, 0.000126
295, 0.000128
296, 0.000139
297, 0.000128
298, 0.000125
299, 0.000143
300, 0.000141
301, 0.000128
302, 0.000145
303, 0.000136
304, 0.000131
305, 0.000137
306, 0.000141
307, 0.000139
308, 0.000140
309, 0.000155
310, 0.000162
311, 0.000163
312, 0.000169
313, 0.000186
314, 0.000184
315, 0.000184
316, 0.000182
317, 0.000210
318, 0.000184
319, 0.000181
320, 0.000178
321, 0.000176
322, 0.000180
323, 0.000183
324, 0.000184
325, 0.000199
326, 0.000190
327, 0.000199
328, 0.000192
329, 0.000198
330, 0.000203
331, 0.000202
332, 0.000208
333, 0.000207
334, 0.000209
335, 0.000229
336, 0.000220
337, 0.000224
338, 0.000222
339, 0.000236
340, 0.000224
341, 0.000227
342, 0.000227
343, 0.000229
344, 0.000230
345, 0.000229
346, 0.000231
347, 0.000224
348, 0.000233
349, 0.000236
350, 0.000237
351, 0.000239
352, 0.000243
353, 0.000244
354, 0.000244
355, 0.000299
356, 0.000245
357, 0.000251
358, 0.000250
359, 0.000249
360, 0.000252
361, 0.000255
362, 0.000255
363, 0.000254
364, 0.000256
365, 0.000262
366, 0.000259
367, 0.000259
368, 0.000260
369, 0.000277
370, 0.000266
371, 0.000267
372, 0.000265
373, 0.000268
374, 0.000260
375, 0.000274
376, 0.000272
377, 0.000276
378, 0.000275
379, 0.000276
380, 0.000278
381, 0.000275
382, 0.000294
383, 0.000288
384, 0.000280
385, 0.000285
386, 0.000290
387, 0.000290
388, 0.000306
389, 0.000298
390, 0.000296
391, 0.000305
392, 0.000304
393, 0.000333
394, 0.000310
395, 0.000347
396, 0.000334
397, 0.000352
398, 0.000330
399, 0.000343
400, 0.000361
401, 0.000336
402, 0.000335
403, 0.000343
404, 0.000347
405, 0.000346
406, 0.000347
407, 0.000348
408, 0.000348
409, 0.000348
410, 0.000359
411, 0.000343
412, 0.000354
413, 0.000355
414, 0.000355
415, 0.000357
416, 0.000362
417, 0.000364
418, 0.000369
419, 0.000367
420, 0.000399
421, 0.000370
422, 0.000374
423, 0.000373
424, 0.000375
425, 0.000366
426, 0.000383
427, 0.000382
428, 0.000383
429, 0.000421
430, 0.000385
431, 0.000388
432, 0.000388
433, 0.000373
434, 0.000395
435, 0.000411
436, 0.000414
437, 0.000432
438, 0.000419
439, 0.000419
440, 0.000419
441, 0.000420
442, 0.000421
443, 0.000418
444, 0.000419
445, 0.000446
446, 0.000407
447, 0.000409
448, 0.000411
449, 0.000417
450, 0.000420
451, 0.000422
452, 0.000418
453, 0.000423
454, 0.000442
455, 0.000451
456, 0.000428
457, 0.000423
458, 0.000435
459, 0.000441
460, 0.000440
461, 0.000440
462, 0.000444
463, 0.000452
464, 0.000446
465, 0.000449
466, 0.000455
467, 0.000449
468, 0.000450
469, 0.000457
470, 0.000501
471, 0.000480
472, 0.000474
473, 0.000483
474, 0.000481
475, 0.000477
476, 0.000478
477, 0.000498
478, 0.000490
479, 0.000492
480, 0.000499
481, 0.000498
482, 0.000506
483, 0.000504
484, 0.000512
485, 0.000504
486, 0.000502
487, 0.000516
488, 0.000509
489, 0.000511
490, 0.000514
491, 0.000524
492, 0.000511
493, 0.000460
494, 0.000422
495, 0.000463
496, 0.000422
497, 0.000425
498, 0.000433
499, 0.000437
500, 0.000453
501, 0.000514
502, 0.000440
503, 0.000466
504, 0.000449
505, 0.000445
506, 0.000446
507, 0.000442
508, 0.000447
509, 0.000451
510, 0.000449
511, 0.000469
512, 0.000488
513, 0.000453
514, 0.000464
515, 0.000483
516, 0.000474
517, 0.000514
518, 0.000519
519, 0.000493
520, 0.000579
521, 0.000576
522, 0.000500
523, 0.000539
524, 0.000522
525, 0.000584
526, 0.000655
527, 0.000640
528, 0.000620
529, 0.000654
530, 0.000643
531, 0.000706
532, 0.000696
533, 0.000685
534, 0.000690
535, 0.000678
536, 0.000698
537, 0.000706
538, 0.000686
539, 0.000689
540, 0.000692
541, 0.000700
542, 0.000696
543, 0.000682
544, 0.000672
545, 0.000700
546, 0.000684
547, 0.000583
548, 0.000570
549, 0.000558
550, 0.000547
551, 0.000550
552, 0.000551
553, 0.000563
554, 0.000557
555, 0.000557
556, 0.000558
557, 0.000565
558, 0.000562
559, 0.000562
560, 0.000631
561, 0.000679
562, 0.000647
563, 0.000587
564, 0.000582
565, 0.000584
566, 0.000625
567, 0.000629
568, 0.000607
569, 0.000587
570, 0.000592
571, 0.000602
572, 0.000708
573, 0.000602
574, 0.000645
575, 0.000603
576, 0.000616
577, 0.000612
578, 0.000664
579, 0.000610
580, 0.000589
581, 0.000578
582, 0.000577
583, 0.000588
584, 0.000705
585, 0.000606
586, 0.000599
587, 0.000610
588, 0.000598
589, 0.000598
590, 0.000699
591, 0.000778
592, 0.000777
593, 0.000789
594, 0.000786
595, 0.000807
596, 0.000857
597, 0.000800
598, 0.000783
599, 0.000800
600, 0.000804
601, 0.000776
602, 0.000822
603, 0.000810
604, 0.000815
605, 0.000812
606, 0.000810
607, 0.000793
608, 0.000813
609, 0.000818
610, 0.000829
611, 0.000831
612, 0.000824
613, 0.000836
614, 0.000855
615, 0.000873
616, 0.000870
617, 0.000817
618, 0.000841
619, 0.000824
620, 0.000812
621, 0.000850
622, 0.000807
623, 0.000747
624, 0.000775
625, 0.000752
626, 0.000740
627, 0.000777
628, 0.000746
629, 0.000768
630, 0.000743
631, 0.000740
632, 0.000748
633, 0.000781
634, 0.000842
635, 0.000782
636, 0.000811
637, 0.000762
638, 0.000760
639, 0.000840
640, 0.000787
641, 0.000848
642, 0.000795
643, 0.000804
644, 0.000762
645, 0.000828
646, 0.000795
647, 0.000784
648, 0.000792
649, 0.000753
650, 0.000751
651, 0.000770
652, 0.000928
653, 0.000794
654, 0.000812
655, 0.000800
656, 0.000783
657, 0.000766
658, 0.000784
659, 0.000774
660, 0.000913
661, 0.000845
662, 0.000791
663, 0.000805
664, 0.000783
665, 0.000857
666, 0.000830
667, 0.000820
668, 0.000809
669, 0.000818
670, 0.000812
671, 0.000992
672, 0.000828
673, 0.000838
674, 0.000861
675, 0.000863
676, 0.000787
677, 0.000805
678, 0.000831
679, 0.000864
680, 0.000868
681, 0.000870
682, 0.000862
683, 0.000823
684, 0.000843
685, 0.000854
686, 0.000848
687, 0.000819
688, 0.000806
689, 0.000830
690, 0.000988
691, 0.000850
692, 0.000854
693, 0.000840
694, 0.000852
695, 0.000884
696, 0.000804
697, 0.000815
698, 0.000973
699, 0.001009
700, 0.000949
701, 0.000915
702, 0.000902
703, 0.000867
704, 0.000868
705, 0.000854
706, 0.000863
707, 0.000909
708, 0.000883
709, 0.000900
710, 0.000897
711, 0.000865
712, 0.000900
713, 0.000937
714, 0.000865
715, 0.000869
716, 0.000866
717, 0.000889
718, 0.000942
719, 0.000912
720, 0.000969
721, 0.000895
722, 0.000867
723, 0.000865
724, 0.000869
725, 0.000890
726, 0.000917
727, 0.001021
728, 0.000909
729, 0.000908
730, 0.000977
731, 0.000893
732, 0.001023
733, 0.000984
734, 0.001097
735, 0.001037
736, 0.001023
737, 0.000994
738, 0.000988
739, 0.000930
740, 0.000946
741, 0.000958
742, 0.000953
743, 0.000960
744, 0.000957
745, 0.001054
746, 0.001104
747, 0.001121
748, 0.001199
749, 0.001232
750, 0.001175
751, 0.001213
752, 0.001263
753, 0.001174
754, 0.001123
755, 0.001202
756, 0.001213
757, 0.001204
758, 0.001249
759, 0.001186
760, 0.001028
761, 0.000993
762, 0.001030
763, 0.001048
764, 0.001068
765, 0.001263
766, 0.001150
767, 0.001112
768, 0.001201
769, 0.001373
770, 0.001310
771, 0.001362
772, 0.001369
773, 0.001330
774, 0.001308
775, 0.001287
776, 0.001350
777, 0.001384
778, 0.001404
779, 0.001399
780, 0.001416
781, 0.001414
782, 0.001436
783, 0.001417
784, 0.001411
785, 0.001442
786, 0.001425
787, 0.001324
788, 0.001292
789, 0.001465
790, 0.001272
791, 0.001160
792, 0.001186
793, 0.001215
794, 0.001175
795, 0.001245
796, 0.001375
797, 0.001177
798, 0.001212
799, 0.001213
800, 0.001206
801, 0.001353
802, 0.001287
803, 0.001292
804, 0.001306
805, 0.001221
806, 0.001235
807, 0.001232
808, 0.001223
809, 0.001301
810, 0.001292
811, 0.001226
812, 0.001197
813, 0.001179
814, 0.001369
815, 0.001521
816, 0.001321
817, 0.001268
818, 0.001258
819, 0.001247
820, 0.001261
821, 0.001222
822, 0.001225
823, 0.001226
824, 0.001218
825, 0.001357
826, 0.001261
827, 0.001307
828, 0.001286
829, 0.001417
830, 0.001240
831, 0.001226
832, 0.001218
833, 0.001222
834, 0.001198
835, 0.001236
836, 0.001264
837, 0.001374
838, 0.001234
839, 0.001219
840, 0.001261
841, 0.001296
842, 0.001240
843, 0.001224
844, 0.001248
845, 0.001264
846, 0.001230
847, 0.001247
848, 0.001203
849, 0.001349
850, 0.001320
851, 0.001279
852, 0.001335
853, 0.001303
854, 0.001277
855, 0.001262
856, 0.001271
857, 0.001268
858, 0.001250
859, 0.001243
860, 0.001245
861, 0.001256
862, 0.001520
863, 0.001257
864, 0.001315
865, 0.001388
866, 0.001412
867, 0.001340
868, 0.001325
869, 0.001293
870, 0.001309
871, 0.001390
872, 0.001444
873, 0.001303
874, 0.001362
875, 0.001299
876, 0.001331
877, 0.001356
878, 0.001352
879, 0.001385
880, 0.001375
881, 0.001334
882, 0.001329
883, 0.001493
884, 0.001378
885, 0.001348
886, 0.001383
887, 0.001369
888, 0.001365
889, 0.001367
890, 0.001400
891, 0.001388
892, 0.001392
893, 0.001392
894, 0.001329
895, 0.001498
896, 0.001387
897, 0.001390
898, 0.001358
899, 0.001333
900, 0.001375
901, 0.001419
902, 0.001355
903, 0.001365
904, 0.001385
905, 0.001364
906, 0.001350
907, 0.001457
908, 0.001407
909, 0.001357
910, 0.001375
911, 0.001372
912, 0.001502
913, 0.001598
914, 0.001780
915, 0.001815
916, 0.001706
917, 0.001775
918, 0.001673
919, 0.001581
920, 0.001449
921, 0.001427
922, 0.001543
923, 0.001645
924, 0.001774
925, 0.001686
926, 0.001721
927, 0.001686
928, 0.001700
929, 0.001648
930, 0.001631
931, 0.001625
932, 0.001560
933, 0.001748
934, 0.001729
935, 0.001749
936, 0.001805
937, 0.001867
938, 0.001862
939, 0.001866
940, 0.001860
941, 0.001880
942, 0.001888
943, 0.001876
944, 0.001871
945, 0.001874
946, 0.001925
947, 0.001963
948, 0.001890
949, 0.001940
950, 0.001970
951, 0.002002
952, 0.001987
953, 0.001929
954, 0.001918
955, 0.002006
956, 0.001917
957, 0.001923
958, 0.001954
959, 0.001995
960, 0.001937
961, 0.002064
962, 0.002051
963, 0.001972
964, 0.001960
965, 0.001975
966, 0.001957
967, 0.002052
968, 0.002065
969, 0.002060
970, 0.002058
971, 0.002042
972, 0.002072
973, 0.002094
974, 0.002070
975, 0.001919
976, 0.001682
977, 0.001667
978, 0.001672
979, 0.001633
980, 0.001782
981, 0.001697
982, 0.001685
983, 0.001892
984, 0.001769
985, 0.001778
986, 0.002139
987, 0.002236
988, 0.002230
989, 0.002180
990, 0.002204
991, 0.002227
992, 0.002233
993, 0.002223
994, 0.002247
995, 0.001830
996, 0.001782
997, 0.001807
998, 0.001773
999, 0.001744
1000, 0.001763
1001, 0.001831
1002, 0.001761
1003, 0.001778
1004, 0.001838
1005, 0.001746
